TxnFee(MATIC),TxnFee(USD)
0.000450153,0.000374572
0.000609215,0.000506928
0.000604873,0.000503314
0.000312185,0.000259769
0.0005505,0.000458071
0.000989968,0.000823752
0.000370105,0.000307964
0.000285995,0.000237976
0.000264568,0.000220147
0.000326005,0.000271269
0.000652508,0.000542951
0.00070208,0.000584201
0.00055512,0.000461915
0.000599403,0.000498763
0.000286698,0.000238561
0.000775373,0.000645187
0.000554998,0.000461813
0.000814273,0.000677556
0.000290368,0.000241615
0.000450153,0.000374572
0.000273158,0.000227294
0.001020875,0.00084947
0.000312185,0.000259769
0.000469375,0.000390567
0.000571073,0.000475189
0.0005505,0.000458071
0.000604873,0.000503314
0.000609215,0.000506928
0.000264568,0.000220147
0.000370105,0.000307964
0.000326005,0.000271269
0.000463125,0.000385366
0.000546763,0.000454961
0.000286698,0.000238561
0.00055512,0.000461915
0.000266395,0.000221667
0.000608498,0.000506331
0.000265098,0.000220588
0.00034145,0.000284121
0.001127333,0.000938053
0.000312185,0.000259769
0.000285233,0.000237342
0.000312185,0.000259769
0.000524253,0.000436231
0.000453848,0.000377647
0.00027781,0.000231166
0.000286865,0.0002387
0.000286698,0.000238561
0.000312185,0.000259769
0.000433863,0.000361017
0.000302318,0.000251558
0.000566413,0.000471312
0.000610958,0.000508378
0.00055512,0.000461915
0.001203943,0.001001801
0.000619663,0.000515621
0.000277803,0.000231159
0.001127333,0.000938053
0.000585393,0.000487105
0.00034145,0.000284121
0.000312185,0.000259769
0.000312185,0.000259769
0.000608498,0.000506331
0.00061101,0.000508421
0.0003414,0.000284079
0.000286698,0.000238561
0.000286698,0.000238561
0.000317028,0.000263799
0.000453773,0.000377584
0.000302318,0.000251558
0.000312185,0.000259769
0.000450165,0.000374582
0.000286698,0.000238561
0.00053415,0.000444466
0.00055512,0.000461915
0.001127363,0.000938078
0.000697975,0.000580785
0.000286698,0.000238561
0.000619663,0.000515621
0.000610958,0.000508378
0.000286698,0.000238561
0.000566413,0.000471312
0.001203913,0.001001776
0.00034145,0.000284121
0.000608498,0.000506331
0.000312185,0.000259769
0.000363098,0.000302133
0.000453848,0.000377647
0.000312185,0.000259769
0.00061101,0.000508421
0.000585393,0.000487105
0.000814243,0.000677531
0.000390515,0.000324948
0.000277803,0.000231159
0.000302318,0.000251558
0.000286698,0.000238561
0.000719368,0.000598586
0.000312185,0.000259769
0.001127363,0.000938078
0.000286698,0.000238561
0.001203913,0.001001776
0.000317028,0.000263799
0.000312185,0.000259769
0.000619663,0.000515621
0.000610958,0.000508378
0.00034145,0.000284121
0.000566413,0.000471312
0.000608498,0.000506331
0.000286698,0.000238561
0.00055512,0.000461915
0.000312185,0.000259769
0.000453773,0.000377584
0.000286698,0.000238561
0.000433863,0.000361017
0.000302318,0.000251558
0.000585393,0.000487105
0.00061101,0.000508421
0.001203943,0.001001801
0.000312185,0.000259769
0.000453848,0.000377647
0.000312185,0.000259769
0.000312185,0.000259769
0.001203913,0.001001776
0.00034145,0.000284121
0.00055512,0.000461915
0.000566413,0.000471312
0.00053415,0.000444466
0.000277803,0.000231159
0.000619663,0.000515621
0.000286698,0.000238561
0.000610958,0.000508378
0.000608498,0.000506331
0.000286698,0.000238561
0.000524253,0.000436231
0.0003414,0.000284079
0.000317028,0.000263799
0.000286865,0.0002387
0.000585393,0.000487105
0.000302318,0.000251558
0.000286698,0.000238561
0.000450165,0.000374582
0.001203943,0.001001801
0.000312185,0.000259769
0.00061101,0.000508421
0.000312185,0.000259769
0.00034145,0.000284121
0.001203913,0.001001776
0.000312185,0.000259769
0.000453773,0.000377584
0.000363098,0.000302133
0.000566413,0.000471312
0.00055512,0.000461915
0.000619663,0.000515621
0.000608498,0.000506331
0.000610958,0.000508378
0.000286698,0.000238561
0.000453848,0.000377647
0.001127363,0.000938078
0.000286698,0.000238561
0.00061101,0.000508421
0.000302318,0.000251558
0.000286698,0.000238561
0.000585393,0.000487105
0.000390515,0.000324948
0.000312185,0.000259769
0.000312185,0.000259769
0.001203913,0.001001776
0.000719368,0.000598586
0.000277803,0.000231159
0.00034145,0.000284121
0.000814243,0.000677531
0.000317028,0.000263799
0.00053415,0.000444466
0.00055512,0.000461915
0.000608498,0.000506331
0.000619663,0.000515621
0.00027781,0.000231166
0.000610958,0.000508378
0.000566413,0.000471312
0.000453773,0.000377584
0.001203943,0.001001801
0.000286698,0.000238561
0.000302318,0.000251558
0.000286698,0.000238561
0.000312185,0.000259769
0.000433863,0.000361017
0.001127333,0.000938053
0.00061101,0.000508421
0.000585393,0.000487105
0.00034145,0.000284121
0.0003414,0.000284079
0.000453848,0.000377647
0.00104352,0.000868313
0.00054792,0.000455924
0.000775403,0.000645212
0.000286698,0.000238561
0.000608498,0.000506331
0.000697975,0.000580785
0.001280523,0.001065523
0.000566413,0.000471312
0.000317028,0.000263799
0.000619663,0.000515621
0.000277803,0.000231159
0.00055512,0.000461915
0.000286698,0.000238561
0.000302318,0.000251558
0.001387515,0.001154551
0.000286698,0.000238561
0.000363098,0.000302133
0.000450165,0.000374582
0.000286698,0.000238561
0.000610958,0.000508378
0.000740138,0.000615868
0.000453773,0.000377584
0.000286698,0.000238561
0.000524253,0.000436231
0.000585393,0.000487105
0.00061101,0.000508421
0.000286865,0.0002387
0.00053415,0.000444466
0.00034145,0.000284121
0.001433653,0.001192942
0.000719368,0.000598586
0.000453848,0.000377647
0.000608498,0.000506331
0.000814243,0.000677531
0.001280523,0.001065523
0.000302318,0.000251558
0.000566413,0.000471312
0.000619663,0.000515621
0.000286698,0.000238561
0.00055512,0.000461915
0.000277803,0.000231159
0.000610958,0.000508378
0.000317028,0.000263799
0.000390515,0.000324948
0.0003414,0.000284079
0.000286698,0.000238561
0.00061101,0.000508421
0.000286698,0.000238561
0.000585393,0.000487105
0.00034145,0.000284121
0.000453773,0.000377584
0.001280523,0.001065523
0.002142225,0.001782545
0.00053415,0.000444466
0.000608498,0.000506331
0.000619663,0.000515621
0.000453848,0.000377647
0.000566413,0.000471312
0.000302318,0.000251558
0.000286698,0.000238561
0.00055512,0.000461915
0.000363098,0.000302133
0.000433863,0.000361017
0.000277803,0.000231159
0.000286698,0.000238561
0.000610958,0.000508378
0.00061101,0.000508421
0.000317028,0.000263799
0.000264568,0.000220147
0.000286698,0.000238561
0.000469375,0.000390567
0.000280165,0.000233125
0.001066548,0.000887474
0.000450153,0.000374572
0.000370105,0.000307964
0.000604873,0.000503314
0.000599403,0.000498763
0.000554998,0.000461813
0.000285995,0.000237976
0.000564958,0.000470101
0.000285995,0.000237976
0.00055512,0.000461915
0.000652508,0.000542951
0.000546763,0.000454961
0.000609215,0.000506928
0.000463125,0.000385366
0.000367475,0.000305776
0.000273158,0.000227294
0.00027772,0.000231091
0.000571073,0.000475189
0.000264568,0.000220147
0.000670815,0.000558185
0.000285995,0.000237976
0.000370105,0.000307964
0.000286698,0.000238561
0.000450153,0.000374572
0.000989968,0.000823752
0.000962105,0.000800568
0.000599403,0.000498763
0.000604873,0.000503314
0.000469375,0.000390567
0.000264568,0.000220147
0.000609215,0.000506928
0.00055512,0.000461915
0.0005505,0.000458071
0.000450153,0.000374572
0.000370105,0.000307964
0.000286698,0.000238561
0.000290368,0.000241615
0.000273158,0.000227294
0.000913388,0.00076003
0.000463125,0.000385366
0.000599403,0.000498763
0.000604873,0.000503314
0.000264568,0.000220147
0.000450153,0.000374572
0.000286698,0.000238561
0.000564958,0.000470101
0.000370105,0.000307964
0.00055512,0.000461915
0.000609215,0.000506928
0.000989968,0.000823752
0.000571073,0.000475189
0.000546763,0.000454961
0.000469375,0.000390567
0.000599403,0.000498763
0.000729365,0.000606905
0.000604873,0.000503314
0.000554998,0.000461813
0.000652508,0.000542951
0.000273158,0.000227294
0.000264568,0.000220147
0.000463125,0.000385366
0.000286698,0.000238561
0.000285995,0.000237976
0.00055512,0.000461915
0.0005505,0.000458071
0.000285995,0.000237976
0.000450153,0.000374572
0.000609215,0.000506928
0.000370105,0.000307964
0.000285995,0.000237976
0.001066548,0.000887474
0.000290368,0.000241615
0.000571073,0.000475189
0.000469375,0.000390567
0.000599403,0.000498763
0.000264568,0.000220147
0.000604873,0.000503314
0.000286698,0.000238561
0.000463125,0.000385366
0.00055512,0.000461915
0.000273158,0.000227294
0.000609215,0.000506928
0.0005505,0.000458071
0.000450153,0.000374572
0.000670815,0.000558185
0.000370105,0.000307964
0.000546763,0.000454961
0.001066548,0.000887474
0.000264568,0.000220147
0.000652508,0.000542951
0.000554998,0.000461813
0.000599403,0.000498763
0.00027772,0.000231091
0.000469375,0.000390567
0.000286698,0.000238561
0.000604873,0.000503314
0.000571073,0.000475189
0.00055512,0.000461915
0.000609215,0.000506928
0.000273158,0.000227294
0.000450153,0.000374572
0.000944293,0.000785746
0.000463125,0.000385366
0.000564958,0.000470101
0.001116298,0.000928871
0.000370105,0.000307964
0.00038038,0.000316514
0.000264568,0.000220147
0.000290368,0.000241615
0.000285995,0.000237976
0.000285995,0.000237976
0.000599403,0.000498763
0.00055512,0.000461915
0.000286698,0.000238561
0.000604873,0.000503314
0.000285995,0.000237976
0.000469375,0.000390567
0.000609215,0.000506928
0.000492086,0.000409465
0.000245842,0.000204565
0.000890971,0.000741377
0.00049545,0.000412264
0.000297101,0.000247217
0.000296084,0.000246371
0.000211654,0.000176117
0.000456858,0.000380152
0.000444096,0.000369532
0.0003705,0.000308293
0.000479522,0.00039901
0.000258028,0.000214705
0.000587257,0.000488656
0.000548294,0.000456235
0.000544385,0.000452983
0.000499498,0.000415632
0.000791974,0.000659002
0.0003755,0.000312454
0.000360122,0.000299658
0.000296084,0.000246371
0.0004404,0.000366457
0.000211654,0.000176117
0.000479522,0.00039901
0.000444096,0.000369532
0.000218526,0.000181835
0.000232294,0.000193292
0.000229358,0.000190849
0.000487372,0.000405542
0.000360122,0.000299658
0.0003705,0.000308293
0.000791974,0.000659002
0.000296084,0.000246371
0.000483898,0.000402652
0.00042841,0.00035648
0.000435588,0.000362453
0.000456858,0.000380152
0.000620298,0.00051615
0.000435534,0.000362408
0.000211654,0.000176117
0.0003755,0.000312454
0.000444096,0.000369532
0.000479522,0.00039901
0.000229358,0.000190849
0.0004404,0.000366457
0.000526142,0.000437803
0.000561664,0.000467361
0.00042853,0.00035658
0.000651418,0.000542045
0.000228796,0.000190381
0.00043741,0.000363969
0.000487372,0.000405542
0.000791974,0.000659002
0.000228796,0.000190381
0.000296084,0.000246371
0.000218526,0.000181835
0.000360122,0.000299658
0.000222176,0.000184873
0.000211654,0.000176117
0.0004404,0.000366457
0.000444096,0.000369532
0.000853238,0.000709979
0.000229358,0.000190849
0.000479522,0.00039901
0.000218526,0.000181835
0.000232294,0.000193292
0.0003755,0.000312454
0.000456858,0.000380152
0.000483898,0.000402652
0.000487372,0.000405542
0.000296084,0.000246371
0.0003705,0.000308293
0.000360122,0.000299658
0.000211654,0.000176117
0.000442656,0.000368334
0.000229358,0.000190849
0.000451966,0.000376081
0.000228796,0.000190381
0.000853238,0.000709979
0.000444096,0.000369532
0.000522006,0.000434361
0.000479522,0.00039901
0.000443998,0.000369451
0.000483898,0.000402652
0.00043741,0.000363969
0.000218526,0.000181835
0.000296084,0.000246371
0.000487372,0.000405542
0.0003755,0.000312454
0.000360122,0.000299658
0.000211654,0.000176117
0.000229358,0.000190849
0.0003705,0.000308293
0.000456858,0.000380152
0.000228796,0.000190381
0.000479522,0.00039901
0.000853238,0.000709979
0.0004404,0.000366457
0.000232294,0.000193292
0.000228796,0.000190381
0.000444096,0.000369532
0.000296084,0.000246371
0.000483898,0.000402652
0.000755434,0.000628597
0.000360122,0.000299658
0.000487372,0.000405542
0.000218526,0.000181835
0.000435534,0.000362408
0.000211654,0.000176117
0.0003755,0.000312454
0.000229358,0.000190849
0.000479522,0.00039901
0.0003705,0.000308293
0.0004404,0.000366457
0.000791974,0.000659002
0.000456834,0.000380132
0.000296084,0.000246371
0.000483874,0.000402632
0.000521982,0.000434341
0.000443974,0.000369431
0.00043741,0.000363969
0.000487348,0.000405522
0.000360122,0.000299658
0.000444072,0.000369512
0.000211654,0.000176117
0.000229358,0.000190849
0.000218526,0.000181835
0.00073071,0.000608024
0.000222176,0.000184873
0.000228796,0.000190381
0.000479522,0.00039901
0.0003755,0.000312454
0.000296084,0.000246371
0.000444096,0.000369532
0.000483898,0.000402652
0.000360122,0.000299658
0.000232294,0.000193292
0.0004404,0.000366457
0.0003705,0.000308293
0.000487372,0.000405542
0.000211654,0.000176117
0.000229358,0.000190849
0.000791974,0.000659002
0.000228796,0.000190381
0.000479522,0.00039901
0.000228796,0.000190381
0.000360122,0.000299658
0.000296084,0.000246371
0.000218526,0.000181835
0.000483898,0.000402652
0.0004404,0.000366457
0.000444096,0.000369532
0.000487372,0.000405542
0.0003755,0.000312454
0.000456858,0.000380152
0.000791974,0.000659002
0.000229358,0.000190849
0.000211654,0.000176117
0.000479522,0.00039901
0.0003705,0.000308293
0.00043741,0.000363969
0.000296084,0.000246371
0.000360122,0.000299658
0.000522006,0.000434361
0.000487372,0.000405542
0.000444096,0.000369532
0.000443998,0.000369451
0.000483898,0.000402652
0.000211654,0.000176117
0.000791974,0.000659002
0.0004404,0.000366457
0.000229358,0.000190849
0.000218526,0.000181835
0.000360122,0.000299658
0.000232294,0.000193292
0.0003755,0.000312454
0.000479522,0.00039901
0.000296084,0.000246371
0.000435534,0.000362408
0.0003705,0.000308293
0.000228796,0.000190381
0.000444096,0.000369532
0.000211654,0.000176117
0.0004404,0.000366457
0.000487372,0.000405542
0.0008167,0.000679576
0.000360122,0.000299658
0.000483898,0.000402652
0.000456858,0.000380152
0.000229358,0.000190849
0.00077016,0.00064085
0.000479522,0.00039901
0.000296084,0.000246371
0.0003755,0.000312454
0.000218526,0.000181835
0.00043741,0.000363969
0.000444096,0.000369532
0.000360122,0.000299658
0.001474388,0.001226838
0.000487372,0.000405542
0.000483898,0.000402652
0.000228796,0.000190381
0.000211654,0.000176117
0.0004404,0.000366457
0.000228796,0.000190381
0.000229358,0.000190849
0.000296084,0.000246371
0.0003705,0.000308293
0.000479522,0.00039901
0.000232294,0.000193292
0.000443998,0.000369451
0.000522006,0.000434361
0.000222176,0.000184873
0.000456858,0.000380152
0.000360122,0.000299658
0.000218526,0.000181835
0.000487372,0.000405542
0.000483898,0.000402652
0.0003755,0.000312454
0.000444096,0.000369532
0.000211654,0.000176117
0.000853238,0.000709979
0.000283096,0.000235564
0.0004404,0.000366457
0.000229358,0.000190849
0.000296084,0.000246371
0.000479522,0.00039901
0.0003705,0.000308293
0.000360122,0.000299658
0.000228796,0.000190381
0.00043741,0.000363969
0.000487372,0.000405542
0.000483898,0.000402652
0.000211654,0.000176117
0.000218526,0.000181835
0.000456858,0.000380152
0.000444096,0.000369532
0.000296084,0.000246371
0.000853238,0.000709979
0.000229358,0.000190849
0.000451966,0.000376081
0.0003755,0.000312454
0.000232294,0.000193292
0.000479522,0.00039901
0.000228796,0.000190381
0.000487372,0.000405542
0.000360122,0.000299658
0.000620298,0.00051615
0.000522006,0.000434361
0.000561664,0.000467361
0.000443998,0.000369451
0.000651418,0.000542045
0.000228796,0.000190381
0.0003705,0.000308293
0.000211654,0.000176117
0.000435534,0.000362408
0.000430254,0.000358014
0.000483898,0.000402652
0.000444096,0.000369532
0.000218526,0.000181835
0.000296084,0.000246371
0.0004404,0.000366457
0.000914502,0.000760957
0.000755434,0.000628597
0.000229358,0.000190849
0.000479522,0.00039901
0.000360122,0.000299658
0.0003755,0.000312454
0.000487372,0.000405542
0.000456858,0.000380152
0.00043741,0.000363969
0.000483898,0.000402652
0.000211654,0.000176117
0.000444096,0.000369532
0.00073071,0.000608024
0.0003705,0.000308293
0.000296084,0.000246371
0.000229358,0.000190849
0.000479522,0.00039901
0.0004404,0.000366457
0.000232294,0.000193292
0.000228796,0.000190381
0.000487372,0.000405542
0.000360122,0.000299658
0.000218526,0.000181835
0.000444096,0.000369532
0.00043829,0.000364701
0.000211654,0.000176117
0.0003755,0.000312454
0.000222176,0.000184873
0.000483898,0.000402652
0.000296084,0.000246371
0.000943088,0.000784744
0.000229358,0.000190849
0.000487372,0.000405542
0.000456858,0.000380152
0.000522006,0.000434361
0.0004404,0.000366457
0.000443998,0.000369451
0.000479522,0.00039901
0.0003705,0.000308293
0.000360122,0.000299658
0.000228796,0.000190381
0.000211654,0.000176117
0.000296084,0.000246371
0.000444096,0.000369532
0.000483898,0.000402652
0.000228796,0.000190381
0.000791974,0.000659002
0.000229358,0.000190849
0.000218526,0.000181835
0.000451966,0.000376081
0.000479522,0.00039901
0.000487372,0.000405542
0.00043741,0.000363969
0.000360122,0.000299658
0.0003755,0.000312454
0.000211654,0.000176117
0.000296084,0.000246371
0.000791974,0.000659002
0.000483898,0.000402652
0.0003705,0.000308293
0.000444096,0.000369532
0.000229358,0.000190849
0.000232294,0.000193292
0.000456858,0.000380152
0.000360122,0.000299658
0.0004404,0.000366457
0.000479522,0.00039901
0.000218526,0.000181835
0.000296084,0.000246371
0.000536652,0.000446548
0.000211654,0.000176117
0.000487372,0.000405542
0.000229358,0.000190849
0.000791974,0.000659002
0.000228796,0.000190381
0.000483898,0.000402652
0.0003755,0.000312454
0.000444096,0.000369532
0.000360122,0.000299658
0.000211654,0.000176117
0.000229358,0.000190849
0.0004404,0.000366457
0.000443998,0.000369451
0.000479522,0.00039901
0.0003705,0.000308293
0.000487372,0.000405542
0.000296084,0.000246371
0.000522006,0.000434361
0.00073071,0.000608024
0.000755434,0.000628597
0.000218526,0.000181835
0.000211654,0.000176117
0.000483898,0.000402652
0.00043741,0.000363969
0.000444096,0.000369532
0.000360122,0.000299658
0.000228796,0.000190381
0.000229358,0.000190849
0.000296084,0.000246371
0.000232294,0.000193292
0.000479522,0.00039901
0.000228796,0.000190381
0.0003755,0.000312454
0.0004404,0.000366457
0.000456858,0.000380152
0.000791974,0.000659002
0.000487372,0.000405542
0.000211654,0.000176117
0.0003705,0.000308293
0.000229358,0.000190849
0.000444096,0.000369532
0.000360122,0.000299658
0.000229358,0.000190849
0.000229358,0.000190849
0.000444096,0.000369532
0.000488808,0.000406737
0.000222242,0.000184928
0.00027316,0.000227296
0.00096313,0.00080142
0.000241854,0.000201247
0.000229358,0.000190849
0.000363078,0.000302117
0.00045313,0.000377049
0.000444096,0.000369532
0.001652636,0.001375158
0.000486798,0.000405065
0.000357914,0.00029782
0.00027312,0.000227263
0.000312412,0.000259958
0.000444072,0.000369512
0.000495706,0.000412477
0.000222248,0.000184933
0.000253622,0.000211039
0.00027316,0.000227296
0.000444072,0.000369512
0.00046829,0.000389664
0.000488742,0.000406682
0.000229492,0.00019096
0.000488784,0.000406717
0.000363018,0.000302067
0.000241854,0.000201247
0.000229358,0.000190849
0.001024394,0.000852398
0.000453106,0.00037703
0.000486798,0.000405065
0.000229358,0.000190849
0.000427296,0.000355553
0.000357914,0.00029782
0.00057547,0.000478849
0.000444072,0.000369512
0.000229358,0.000190849
0.000222242,0.000184928
0.000963154,0.00080144
0.000229358,0.000190849
0.000363078,0.000302117
0.000444072,0.000369512
0.00027316,0.000227296
0.000488742,0.000406682
0.000495706,0.000412477
0.00046829,0.000389664
0.00034709,0.000288814
0.000444072,0.000369512
0.000488784,0.000406717
0.00024671,0.000205287
0.000229358,0.000190849
0.000486798,0.000405065
0.00096313,0.00080142
0.000558356,0.000464608
0.000241854,0.000201247
0.000419402,0.000348984
0.000253622,0.000211039
0.000444072,0.000369512
0.000357914,0.00029782
0.000376976,0.000313682
0.000453106,0.00037703
0.001024418,0.000852418
0.000229358,0.000190849
0.000651394,0.000542025
0.000229358,0.000190849
0.000363018,0.000302067
0.000444096,0.000369532
0.00027316,0.000227296
0.000222242,0.000184928
0.00027312,0.000227263
0.00049573,0.000412497
0.000363078,0.000302117
0.000468314,0.000389684
0.00042732,0.000355573
0.000488766,0.000406702
0.000360132,0.000299666
0.000444096,0.000369532
0.000486798,0.000405065
0.000229358,0.000190849
0.000241854,0.000201247
0.000488808,0.000406737
0.000357914,0.00029782
0.001024394,0.000852398
0.00045313,0.000377049
0.001024418,0.000852418
0.000229358,0.000190849
0.000444096,0.000369532
0.000253622,0.000211039
0.000575494,0.000478869
0.000444096,0.000369532
0.00027316,0.000227296
0.000363018,0.000302067
0.000229492,0.00019096
0.000222242,0.000184928
0.000229358,0.000190849
0.00024671,0.000205287
0.000468314,0.000389684
0.00049573,0.000412497
0.000363078,0.000302117
0.000229358,0.000190849
0.000488766,0.000406702
0.000486798,0.000405065
0.000444096,0.000369532
0.000312412,0.000259958
0.00042732,0.000355573
0.000357914,0.00029782
0.000241854,0.000201247
0.000963154,0.00080144
0.000229358,0.000190849
0.00045313,0.000377049
0.000488808,0.000406737
0.000229358,0.000190849
0.000444096,0.000369532
0.000651394,0.000542025
0.001253572,0.001043097
0.000253622,0.000211039
0.000444096,0.000369532
0.000419402,0.000348984
0.00049573,0.000412497
0.00027316,0.000227296
0.000363018,0.000302067
0.000486798,0.000405065
0.000468314,0.000389684
0.000212078,0.00017647
0.000222248,0.000184933
0.000229358,0.000190849
0.000488766,0.000406702
0.00027312,0.000227263
0.000229358,0.000190849
0.00034709,0.000288814
0.000222242,0.000184928
0.000241854,0.000201247
0.000444096,0.000369532
0.001253596,0.001043117
0.000363078,0.000302117
0.000357914,0.00029782
0.000488808,0.000406737
0.001024394,0.000852398
0.000229358,0.000190849
0.000444096,0.000369532
0.00045313,0.000377049
0.000229358,0.000190849
0.000575494,0.000478869
0.00055838,0.000464628
0.000444096,0.000369532
0.000874392,0.000727582
0.000620322,0.00051617
0.00042732,0.000355573
0.00027316,0.000227296
0.00049573,0.000412497
0.000253622,0.000211039
0.00024671,0.000205287
0.000486798,0.000405065
0.000488766,0.000406702
0.000363018,0.000302067
0.00090189,0.000750463
0.000468314,0.000389684
0.000357914,0.00029782
0.000229358,0.000190849
0.000241854,0.000201247
0.000444096,0.000369532
0.000229358,0.000190849
0.000360132,0.000299666
0.00096313,0.00080142
0.000229358,0.000190849
0.000444096,0.000369532
0.000444096,0.000369532
0.000488808,0.000406737
0.00027316,0.000227296
0.000222242,0.000184928
0.00045313,0.000377049
0.00090189,0.000750463
0.000486798,0.000405065
0.000229492,0.00019096
0.00049573,0.000412497
0.000363078,0.000302117
0.000488766,0.000406702
0.000357914,0.00029782
0.000468314,0.000389684
0.000229358,0.000190849
0.000241854,0.000201247
0.000901866,0.000750443
0.000253622,0.000211039
0.000444096,0.000369532
0.000651394,0.000542025
0.000229358,0.000190849
0.00027312,0.000227263
0.000312412,0.000259958
0.000363018,0.000302067
0.000444096,0.000369532
0.000488808,0.000406737
0.000444096,0.000369532
0.00045313,0.000377049
0.00090189,0.000750463
0.00042732,0.000355573
0.000486798,0.000405065
0.00027316,0.000227296
0.00049573,0.000412497
0.000419402,0.000348984
0.000229358,0.000190849
0.000241854,0.000201247
0.000357914,0.00029782
0.000222242,0.000184928
0.000229358,0.000190849
0.00096313,0.00080142
0.000229358,0.000190849
0.000488766,0.000406702
0.000444096,0.000369532
0.000468314,0.000389684
0.000363078,0.000302117
0.00034709,0.000288814
0.000253622,0.000211039
0.000575494,0.000478869
0.00027316,0.000227296
0.001024418,0.000852418
0.00045313,0.000377049
0.000488808,0.000406737
0.00024671,0.000205287
0.000444096,0.000369532
0.000444096,0.000369532
0.000486798,0.000405065
0.00049573,0.000412497
0.000357914,0.00029782
0.000241854,0.000201247
0.000363018,0.000302067
0.000229358,0.000190849
0.000488766,0.000406702
0.000229358,0.000190849
0.000360132,0.000299666
0.000473914,0.000394344
0.000229358,0.000190849
0.00042732,0.000355573
0.000222242,0.000184928
0.001085658,0.000903376
0.000229358,0.000190849
0.000651394,0.000542025
0.001024418,0.000852418
0.000444096,0.000369532
0.000363078,0.000302117
0.000232294,0.000193292
0.000360122,0.000299658
0.000296084,0.000246371
0.000229358,0.000190849
0.000211654,0.000176117
0.000536652,0.000446548
0.000176228,0.000146639
0.000442656,0.000368334
0.000791974,0.000659002
0.0003705,0.000308293
0.000218526,0.000181835
0.0003755,0.000312454
0.000578514,0.000481381
0.000444096,0.000369532
0.000228796,0.000190381
0.000360122,0.000299658
0.000479522,0.00039901
0.000229358,0.000190849
0.000456858,0.000380152
0.000451966,0.000376081
0.000487372,0.000405542
0.000296084,0.000246371
0.000211654,0.000176117
0.00043741,0.000363969
0.000222176,0.000184873
0.000228796,0.000190381
0.000791974,0.000659002
0.000483898,0.000402652
0.000232294,0.000193292
0.000620298,0.00051615
0.000218526,0.000181835
0.000444096,0.000369532
0.000561664,0.000467361
0.000229358,0.000190849
0.000443998,0.000369451
0.000522006,0.000434361
0.0003755,0.000312454
0.000651418,0.000542045
0.000360122,0.000299658
0.000479522,0.00039901
0.0004404,0.000366457
0.000211654,0.000176117
0.0003705,0.000308293
0.000456834,0.000380132
0.000296084,0.000246371
0.000487348,0.000405522
0.00077016,0.00064085
0.000853238,0.000709979
0.000228796,0.000190381
0.000229358,0.000190849
0.000483898,0.000402652
0.000444096,0.000369532
0.000360122,0.000299658
0.000218526,0.000181835
0.000296084,0.000246371
0.000211654,0.000176117
0.000479522,0.00039901
0.000487372,0.000405542
0.0004404,0.000366457
0.00043741,0.000363969
0.000229358,0.000190849
0.00073071,0.000608024
0.0003705,0.000308293
0.000228796,0.000190381
0.000444096,0.000369532
0.000360122,0.000299658
0.0003755,0.000312454
0.000483898,0.000402652
0.000296084,0.000246371
0.000211654,0.000176117
0.000232294,0.000193292
0.000229358,0.000190849
0.000487372,0.000405542
0.0004404,0.000366457
0.000435534,0.000362408
0.000456858,0.000380152
0.000479522,0.00039901
0.00073071,0.000608024
0.000443998,0.000369451
0.000296084,0.000246371
0.000228796,0.000190381
0.000522006,0.000434361
0.000218526,0.000181835
0.000360122,0.000299658
0.000211654,0.000176117
0.000229358,0.000190849
0.000444096,0.000369532
0.000483898,0.000402652
0.0003705,0.000308293
0.0003755,0.000312454
0.000487372,0.000405542
0.00043741,0.000363969
0.0004404,0.000366457
0.000296084,0.000246371
0.000831774,0.000692119
0.000479522,0.00039901
0.000228796,0.000190381
0.000360122,0.000299658
0.000211654,0.000176117
0.000456858,0.000380152
0.000229358,0.000190849
0.000218526,0.000181835
0.000444096,0.000369532
0.000232294,0.000193292
0.000483898,0.000402652
0.000487372,0.000405542
0.0003705,0.000308293
0.0004404,0.000366457
0.0003755,0.000312454
0.000296084,0.000246371
0.000479522,0.00039901
0.000228796,0.000190381
0.000360122,0.000299658
0.000853238,0.000709979
0.000211654,0.000176117
0.000229358,0.000190849
0.000522006,0.000434361
0.000755434,0.000628597
0.000444096,0.000369532
0.000443998,0.000369451
0.000218526,0.000181835
0.000483898,0.000402652
0.000228796,0.000190381
0.000456858,0.000380152
0.000487372,0.000405542
0.0004404,0.000366457
0.000283096,0.000235564
0.00043741,0.000363969
0.000360122,0.000299658
0.000479522,0.00039901
0.000296084,0.000246371
0.0003705,0.000308293
0.0003755,0.000312454
0.000791974,0.000659002
0.000211654,0.000176117
0.000229358,0.000190849
0.000222176,0.000184873
0.000444096,0.000369532
0.000232294,0.000193292
0.000435534,0.000362408
0.000430254,0.000358014
0.000228796,0.000190381
0.000218526,0.000181835
0.000483898,0.000402652
0.000451966,0.000376081
0.000487372,0.000405542
0.000479522,0.00039901
0.000360122,0.000299658
0.000791974,0.000659002
0.000296084,0.000246371
0.000211654,0.000176117
0.000229358,0.000190849
0.0003705,0.000308293
0.000456858,0.000380152
0.0003755,0.000312454
0.000479522,0.00039901
0.000444096,0.000369532
0.000522006,0.000434361
0.0004404,0.000366457
0.000228796,0.000190381
0.000360122,0.000299658
0.000443998,0.000369451
0.000483898,0.000402652
0.00073071,0.000608024
0.000296084,0.000246371
0.000487372,0.000405542
0.000229358,0.000190849
0.000218526,0.000181835
