TxnFee(MATIC),TxnFee(USD)
0.000504401,0.000421477
0.000862922,0.000721058
0.00176842,0.001477692
0.000453211,0.000378703
0.000757129,0.000632657
0.000576966,0.000482112
0.000410439,0.000342963
0.000899023,0.000751224
0.000468392,0.000391388
0.001778615,0.00148621
0.000670425,0.000560207
0.001148424,0.000959623
0.000822927,0.000687638
0.002704856,0.002260178
0.000423828,0.000354151
0.001454315,0.001215226
0.000822927,0.000687638
0.00089892,0.000751138
0.000423581,0.000353944
0.000839612,0.000701579
0.000446658,0.000373228
0.00176842,0.001477692
0.000504475,0.000421539
0.000423581,0.000353944
0.000423581,0.000353944
0.000905502,0.000756637
0.002716868,0.002270215
0.000822927,0.000687638
0.000905424,0.000756573
0.000822927,0.000687638
0.000453211,0.000378703
0.000867654,0.000725011
0.000899023,0.000751224
0.000670536,0.0005603
0.000641009,0.000535627
0.001840291,0.001537747
0.000822927,0.000687638
0.002704856,0.002260178
0.001205812,0.001007576
0.000822927,0.000687638
0.001454315,0.001215226
0.001205767,0.001007539
0.00041045,0.000342972
0.000446658,0.000373228
0.002716868,0.002270215
0.000410439,0.000342963
0.000468392,0.000391388
0.00089892,0.000751138
0.00176842,0.001477692
0.000670425,0.000560207
0.000839612,0.000701579
0.000504475,0.000421539
0.000442869,0.000370061
0.000423581,0.000353944
0.000905424,0.000756573
0.000905502,0.000756637
0.000822927,0.000687638
0.000423581,0.000353944
0.000867654,0.000725011
0.000822927,0.000687638
0.000455626,0.000380722
0.000899023,0.000751224
0.002704856,0.002260178
0.001778615,0.00148621
0.000665095,0.000555754
0.000423581,0.000353944
0.002716868,0.002270215
0.000822927,0.000687638
0.000822927,0.000687638
0.000446658,0.000373228
0.001454315,0.001215226
0.00089892,0.000751138
0.000504401,0.000421477
0.001385067,0.001157362
0.001881563,0.001572234
0.000442869,0.000370061
0.000504475,0.000421539
0.000670536,0.0005603
0.000839612,0.000701579
0.000822927,0.000687638
0.002716868,0.002270215
0.000862922,0.000721058
0.000867654,0.000725011
0.002704856,0.002260178
0.000822927,0.000687638
0.000905424,0.000756573
0.001148383,0.000959589
0.000905502,0.000756637
0.000423581,0.000353944
0.000899023,0.000751224
0.000410439,0.000342963
0.001778615,0.00148621
0.000576966,0.000482112
0.000446658,0.000373228
0.000468392,0.000391388
0.000670425,0.000560207
0.001454315,0.001215226
0.000822927,0.000687638
0.00347071,0.002900125
0.000504475,0.000421539
0.000822927,0.000687638
0.00089892,0.000751138
0.000442869,0.000370061
0.000757129,0.000632657
0.000423581,0.000353944
0.000423828,0.000354151
0.002716868,0.002270215
0.000839612,0.000701579
0.002704856,0.002260178
0.001665472,0.001391668
0.000423581,0.000353944
0.000641009,0.000535627
0.000905502,0.000756637
0.000867654,0.000725011
0.000899023,0.000751224
0.000905424,0.000756573
0.000822927,0.000687638
0.000822927,0.000687638
0.000670536,0.0005603
0.001665619,0.001391792
0.001454315,0.001215225
0.000446658,0.000373228
0.000446977,0.000373494
0.001189225,0.000993716
0.000388924,0.000324984
0.001142561,0.000954724
0.00047803,0.000399442
0.000431743,0.000360764
0.00077979,0.000651592
0.000443839,0.000370871
0.00257445,0.00215121
0.00077979,0.000651592
0.000851799,0.000711763
0.000635282,0.000530841
0.001578168,0.001318717
0.000851897,0.000711845
0.000401377,0.00033539
0.000630231,0.000526621
0.002631558,0.00219893
0.000880888,0.00073607
0.000816859,0.000682567
0.000800627,0.000669004
0.00173056,0.001446056
0.000490732,0.000410056
0.000800627,0.000669004
0.000844141,0.000705364
0.000880964,0.000736133
0.000434554,0.000363114
0.001414905,0.001182294
0.000800627,0.000669004
0.000490804,0.000410116
0.000800627,0.000669004
0.000412102,0.000344353
0.002643244,0.002208695
0.001730416,0.001445936
0.000440929,0.000368441
0.000652365,0.000545116
0.000874661,0.000730867
0.00087456,0.000730783
0.002631558,0.00219893
0.000412102,0.000344353
0.00056133,0.000469048
0.000399316,0.000333669
0.000839538,0.000701518
0.000880964,0.000736133
0.000800627,0.000669004
0.000880888,0.00073607
0.000412102,0.000344353
0.001414905,0.001182294
0.000816859,0.000682567
0.000652258,0.000545026
0.000434554,0.000363114
0.000844141,0.000705364
0.000800627,0.000669004
0.00173056,0.001446056
0.000455699,0.000380782
0.000490804,0.000410116
0.000440929,0.000368441
0.001620339,0.001353956
0.002643244,0.002208695
0.00087456,0.000730783
0.000800627,0.000669004
0.000800627,0.000669004
0.002631558,0.00219893
0.000874661,0.000730867
0.000412102,0.000344353
0.000623639,0.000521112
0.000736612,0.000615513
0.001414905,0.001182294
0.000800627,0.000669004
0.000412102,0.000344353
0.000880888,0.00073607
0.000800627,0.000669004
0.000399327,0.000333678
0.000880964,0.000736133
0.00173056,0.001446056
0.000816859,0.000682567
0.000434554,0.000363114
0.000844141,0.000705364
0.000412343,0.000344554
0.002643244,0.002208695
0.000399316,0.000333669
0.000652365,0.000545116
0.000430867,0.000360033
0.000490804,0.000410116
0.001173093,0.000980236
0.001620339,0.001353956
0.000652258,0.000545026
0.00087456,0.000730783
0.000874661,0.000730867
0.000800627,0.000669004
0.001173136,0.000980272
0.002631558,0.00219893
0.00044328,0.000370404
0.000412102,0.000344353
0.000490732,0.000410056
0.000800627,0.000669004
0.001414905,0.001182294
0.000647072,0.000540693
0.000412102,0.000344353
0.00173056,0.001446056
0.000800627,0.000669004
0.001347533,0.001125999
0.000434554,0.000363114
0.000880964,0.000736133
0.000816859,0.000682567
0.000800627,0.000669004
0.000880888,0.00073607
0.000455699,0.000380782
0.000844141,0.000705364
0.002643244,0.002208695
0.000430867,0.000360033
0.000412102,0.000344353
0.000490804,0.000410116
0.00087456,0.000730783
0.002631558,0.00219893
0.000800627,0.000669004
0.000800627,0.000669004
0.002142195,0.001790018
0.000874661,0.000730867
0.00056133,0.000469048
0.001414905,0.001182294
0.000412102,0.000344353
0.00173056,0.001446056
0.002643244,0.002208695
0.000652365,0.000545116
0.000399316,0.000333669
0.000800627,0.000669004
0.000839538,0.000701518
0.000880888,0.00073607
0.000816859,0.000682567
0.000434554,0.000363114
0.000430867,0.000360033
0.000844141,0.000705364
0.000652258,0.000545026
0.000800627,0.000669004
0.000880964,0.000736133
0.000484275,0.00040466
0.000789976,0.000660104
0.000789976,0.000660104
0.00259655,0.002169677
0.000862926,0.000721061
0.000449637,0.000375716
0.000615342,0.00051418
0.002608081,0.002179312
0.001396082,0.001166566
0.00040662,0.000339772
0.001707397,0.001426701
0.001707538,0.001426819
0.000863025,0.000721144
0.000428774,0.000358283
0.00040662,0.000339772
0.000805992,0.000673487
0.00086917,0.000726278
0.000832911,0.000695981
0.000484204,0.000404601
0.000789976,0.000660104
0.000437383,0.000365477
0.000435064,0.000363539
0.000789976,0.000660104
0.000484275,0.00040466
0.00259655,0.002169677
0.000394004,0.00032923
0.000643687,0.000537865
0.000779765,0.000651571
0.001552831,0.001297546
0.000869245,0.000726341
0.000726813,0.000607325
0.001157529,0.000967232
0.000406857,0.00033997
0.001199794,0.001002548
0.000789976,0.000660104
0.000775411,0.000647933
0.001396082,0.001166566
0.000643581,0.000537776
0.000789976,0.000660104
0.001157487,0.000967196
0.002608081,0.002179312
0.001482669,0.001238918
0.000722264,0.000603524
0.000862926,0.000721061
0.000863025,0.000721144
0.001816009,0.001517457
0.000638464,0.000533501
0.001707538,0.001426819
0.000428774,0.000358283
0.00040662,0.000339772
0.000789976,0.000660104
0.000449637,0.000375716
0.000435064,0.000363539
0.000805992,0.000673487
0.000484275,0.00040466
0.00086917,0.000726278
0.00259655,0.002169677
0.000832911,0.000695981
0.000789976,0.000660104
0.00040662,0.000339772
0.001396082,0.001166566
0.00040662,0.000339772
0.000789976,0.000660104
0.000789976,0.000660104
0.000394004,0.00032923
0.000869245,0.000726341
0.000643687,0.000537865
0.002608081,0.002179312
0.001707397,0.001426701
0.000863025,0.000721144
0.000428774,0.000358283
0.000553863,0.000462808
0.001598926,0.001336062
0.00040662,0.000339772
0.000484275,0.00040466
0.000862926,0.000721061
0.000828369,0.000692185
0.000643581,0.000537776
0.000789976,0.000660104
0.000832911,0.000695981
0.001396082,0.001166566
0.00086917,0.000726278
0.000805992,0.000673487
0.000425136,0.000355243
0.000484204,0.000404601
0.00259655,0.002169677
0.000869245,0.000726341
0.000449637,0.000375716
0.00077979,0.000651592
0.000388934,0.000324993
0.00077979,0.000651592
0.00077979,0.000651592
0.000431743,0.000360764
0.000423245,0.000353663
0.001578308,0.001318834
0.00257445,0.00215121
0.000851897,0.000711845
0.000401377,0.00033539
0.001792592,0.001497889
0.00137808,0.001151523
0.000851799,0.000711763
0.00047803,0.000399442
0.000857962,0.000716913
0.000822171,0.000687006
0.000607408,0.00050755
0.000401377,0.00033539
0.000635387,0.000530929
0.000795599,0.000664803
0.000401377,0.00033539
0.001312462,0.001096693
0.000388924,0.000324984
0.002563068,0.002141699
0.00077979,0.000651592
0.000635282,0.000530841
0.00077979,0.000651592
0.000429454,0.000358851
0.00168552,0.00140842
0.001142603,0.000954759
0.001142561,0.000954724
0.003106117,0.002595471
0.00077979,0.000651592
0.000858036,0.000716974
0.000851897,0.000711845
0.00047803,0.000399442
0.000401611,0.000335586
0.000423245,0.000353663
0.00257445,0.00215121
0.00077979,0.000651592
0.000443839,0.000370871
0.000717441,0.000599493
0.000822171,0.000687006
0.000851799,0.000711763
0.00137808,0.001151523
0.000630231,0.000526621
0.000857962,0.000716913
0.000401377,0.00033539
0.000795599,0.000664803
0.000401377,0.00033539
0.002563068,0.002141699
0.000419654,0.000350662
0.00077979,0.000651592
0.000635387,0.000530929
0.00077979,0.000651592
0.00077979,0.000651592
0.000817688,0.00068326
0.001899944,0.001587593
0.000388924,0.000324984
0.00047796,0.000399383
0.000635282,0.000530841
0.000851897,0.000711845
0.000858036,0.000716974
0.00047803,0.000399442
0.001899762,0.001587441
0.000423245,0.000353663
0.00257445,0.00215121
0.00077979,0.000651592
0.000546721,0.00045684
0.000822171,0.000687006
0.00137808,0.001151523
0.000851799,0.000711763
0.000431743,0.000360764
0.000857962,0.000716913
0.000443839,0.000370871
0.000795599,0.000664803
0.000401377,0.00033539
0.001142561,0.000954724
0.001142603,0.000954759
0.002563068,0.002141699
0.00077979,0.000651592
0.001792732,0.001498006
0.00077979,0.000651592
0.000419654,0.000350662
0.000401377,0.00033539
0.000401377,0.00033539
0.000851897,0.000711845
0.00077979,0.000651592
0.00257445,0.00215121
0.000635387,0.000530929
0.000635282,0.000530841
0.00047803,0.000399442
0.000607408,0.00050755
0.00077979,0.000651592
0.000822171,0.000687006
0.000858036,0.000716974
0.000388924,0.000324984
0.000857962,0.000716913
0.00179255,0.001497854
0.000423245,0.000353663
0.000817688,0.00068326
0.001088185,0.000909287
0.000419654,0.000350662
0.000443839,0.000370871
0.000401611,0.000335586
0.00077979,0.000651592
0.00137808,0.001151523
0.001943214,0.00162375
0.000795599,0.000664803
0.000851799,0.000711763
0.000401377,0.00033539
0.000717441,0.000599493
0.000851897,0.000711845
0.00257445,0.00215121
0.00077979,0.000651592
0.00047796,0.000399383
0.000388934,0.000324993
0.002563068,0.002141699
0.000401377,0.00033539
0.00077979,0.000651592
0.00077979,0.000651592
0.001312462,0.001096693
0.000822171,0.000687006
0.000630231,0.000526621
0.000635282,0.000530841
0.000419654,0.000350662
0.001142603,0.000954759
0.000795599,0.000664803
0.000858036,0.000716974
0.001142561,0.000954724
0.00168552,0.00140842
0.00077979,0.000651592
0.00077979,0.000651592
0.00077979,0.000651592
0.000857962,0.000716913
0.000851799,0.000711763
0.000851897,0.000711845
0.00047803,0.000399442
0.000401377,0.00033539
0.000443839,0.000370871
0.000423245,0.000353663
0.000822171,0.000687006
0.000607408,0.00050755
0.001685338,0.001408268
0.00257445,0.00215121
0.00137808,0.001151523
0.002563068,0.002141699
0.006961392,0.005816939
0.00077979,0.000651592
0.000401377,0.00033539
0.000419654,0.000350662
0.00168552,0.00140842
0.000635387,0.000530929
0.000851799,0.000711763
0.000388924,0.000324984
0.000851897,0.000711845
0.00077979,0.000651592
0.000858036,0.000716974
0.000857962,0.000716913
0.000635282,0.000530841
0.00047803,0.000399442
0.000423245,0.000353663
0.00077979,0.000651592
0.000795599,0.000664803
0.00077979,0.000651592
0.000630231,0.000526621
0.00179255,0.001497854
0.002573393,0.002150327
0.000401377,0.00033539
0.00257445,0.00215121
0.00137808,0.001151523
0.000822171,0.000687006
0.000817688,0.00068326
0.00077979,0.000651592
0.002563068,0.002141699
0.000443839,0.000370871
0.001578308,0.001318834
0.000419654,0.000350662
0.00048776,0.000407572
0.000851897,0.000711845
0.00077979,0.000651592
0.000508337,0.000424766
0.000857962,0.000716913
0.000401611,0.000335586
0.000851799,0.000711763
0.00257445,0.00215121
0.00077979,0.000651592
0.00047803,0.000399442
0.000401377,0.00033539
0.00077979,0.000651592
0.000546721,0.00045684
0.000858036,0.000716974
0.000423245,0.000353663
0.002573393,0.002150327
0.00179255,0.001497854
0.000635387,0.000530929
0.00137808,0.001151523
0.000635282,0.000530841
0.000822171,0.000687006
0.000401377,0.00033539
0.000717441,0.000599493
0.002563068,0.002141699
0.000795599,0.000664803
0.00168552,0.00140842
0.00077979,0.000651592
0.000388924,0.000324984
0.000401377,0.00033539
0.000851897,0.000711845
0.000419654,0.000350662
0.00257445,0.00215121
0.000443839,0.000370871
0.000857962,0.000716913
0.000851799,0.000711763
0.001142561,0.000954724
0.001142603,0.000954759
0.000401377,0.00033539
0.002573393,0.002150327
0.00077979,0.000651592
0.00047803,0.000399442
0.00077979,0.000651592
0.000607408,0.00050755
0.00137808,0.001151523
0.00077979,0.000651592
0.000423245,0.000353663
0.001685338,0.001408268
0.002563068,0.002141699
0.000851897,0.000711845
0.000858036,0.000716974
0.00077979,0.000651592
0.000822171,0.000687006
0.00168552,0.00140842
0.000401377,0.00033539
0.00257445,0.00215121
0.000795599,0.000664803
0.000419654,0.000350662
0.000401377,0.00033539
0.00047803,0.000399442
0.000635282,0.000530841
0.000423245,0.000353663
0.000851799,0.000711763
0.00077979,0.000651592
0.000635387,0.000530929
0.00077979,0.000651592
0.002573393,0.002150327
0.000857962,0.000716913
0.00077979,0.000651592
0.000630231,0.000526621
0.001578126,0.001318682
0.00137808,0.001151523
0.002563068,0.002141699
0.00047796,0.000399383
0.00257445,0.00215121
0.000851897,0.000711845
0.000388924,0.000324984
0.001578308,0.001318834
0.00077979,0.000651592
0.000817688,0.00068326
0.000822171,0.000687006
0.000858036,0.000716974
0.000443839,0.000370871
0.000795599,0.000664803
0.000401377,0.00033539
0.000419654,0.000350662
0.000508337,0.000424766
0.00047803,0.000399442
0.001312462,0.001096693
0.000423245,0.000353663
0.000388934,0.000324993
0.002573393,0.002150327
0.00077979,0.000651592
0.000857962,0.000716913
0.00077979,0.000651592
0.000401377,0.00033539
0.000851799,0.000711763
0.001979187,0.001653809
0.000635282,0.000530841
0.000851897,0.000711845
0.00257445,0.00215121
0.00137808,0.001151523
0.002563068,0.002141699
0.00168552,0.00140842
0.000858036,0.000716974
0.000546721,0.00045684
0.00077979,0.000651592
0.000635387,0.000530929
0.000822171,0.000687006
0.000795599,0.000664803
0.00077979,0.000651592
0.000401611,0.000335586
0.000423245,0.000353663
0.000419654,0.000350662
0.00047803,0.000399442
0.000401377,0.00033539
0.002573393,0.002150327
0.000717441,0.000599493
0.001142603,0.000954759
0.00071295,0.000595741
0.000851897,0.000711845
0.000388924,0.000324984
0.00076971,0.000643169
0.00077979,0.000651592
0.000857962,0.000716913
0.00146355,0.001222942
0.00077979,0.000651592
0.000637949,0.00053307
0.00179255,0.001497854
0.001142561,0.000954724
0.000443839,0.000370871
0.000851799,0.000711763
0.001792732,0.001498006
0.00257445,0.00215121
0.00137808,0.001151523
0.002563068,0.002141699
0.00077979,0.000651592
0.000401377,0.00033539
0.000795599,0.000664803
0.000423245,0.000353663
0.000858036,0.000716974
0.000822171,0.000687006
0.00047803,0.000399442
0.000607408,0.00050755
0.00077979,0.000651592
0.00047796,0.000399383
0.002573393,0.002150327
0.000635282,0.000530841
0.000419654,0.000350662
0.000401377,0.00033539
0.001685338,0.001408268
0.000851897,0.000711845
0.00077979,0.000651592
0.000635387,0.000530929
0.00168552,0.00140842
0.00257445,0.00215121
0.000857962,0.000716913
0.00077979,0.000651592
0.002563068,0.002141699
0.00137808,0.001151523
0.000388924,0.000324984
0.00077979,0.000651592
0.000508337,0.000424766
0.000822171,0.000687006
0.00077979,0.000651592
0.000795599,0.000664803
0.002573393,0.002150327
0.000851799,0.000711763
0.000443839,0.000370871
0.000817688,0.00068326
0.000630231,0.000526621
0.000423245,0.000353663
0.000858036,0.000716974
0.000419654,0.000350662
0.00047803,0.000399442
0.000851897,0.000711845
0.000401377,0.00033539
0.000574438,0.00048
0.000399326,0.000333676
0.000371056,0.000310054
0.000396942,0.000331685
0.001385955,0.001158104
0.002584978,0.002160007
0.000400393,0.000334568
0.000855523,0.000714875
0.001142603,0.000954759
0.000841785,0.000703396
0.000773322,0.000646187
0.00077979,0.000651592
0.000920287,0.000768991
0.000802123,0.000670254
0.000401377,0.00033539
0.000648375,0.000541782
0.002587344,0.002161984
0.000630214,0.000526606
0.000370395,0.000309502
0.002644894,0.002210073
0.000834362,0.000697192
0.000518147,0.000432964
0.000752339,0.000628654
0.000400393,0.000334568
0.001385955,0.001158104
0.000765468,0.000639625
0.000916132,0.00076552
0.000855523,0.000714875
0.000779618,0.000651449
0.000841785,0.000703396
0.002584978,0.002160007
0.00077979,0.000651592
0.002587344,0.002161984
0.000401377,0.00033539
0.000849443,0.000709795
0.001142603,0.000954759
0.000773322,0.000646187
0.002644894,0.002210073
0.000370395,0.000309502
0.000630214,0.000526606
0.000657125,0.000549094
0.000834362,0.000697192
0.000518147,0.000432964
0.000920287,0.000768991
0.001385955,0.001158104
0.000406515,0.000339684
0.000648375,0.000541782
0.002585226,0.002160215
0.000841866,0.000703463
0.002587588,0.002162188
0.000779863,0.000651654
0.000849523,0.000709862
0.001142703,0.000954842
0.000773389,0.000646244
0.002645125,0.002210266
0.000370427,0.000309529
0.000400428,0.000334598
0.000855597,0.000714937
0.000401408,0.000335417
0.000802185,0.000670306
0.000630263,0.000526647
0.000518187,0.000432997
0.001386062,0.001158194
0.000834428,0.000697248
0.000657179,0.000549139
0.000920362,0.000769055
0.00258755,0.002162157
0.00084181,0.000703417
0.000764825,0.000639088
0.002585184,0.002160179
0.00077981,0.000651609
0.002645105,0.00221025
0.001142661,0.000954807
0.001142619,0.000954772
0.000849475,0.000709821
0.000401412,0.000335419
0.000855555,0.000714902
0.000717545,0.000599581
0.000370429,0.000309531
0.000773352,0.000646213
0.00076554,0.000639685
0.001493307,0.001247808
0.000630273,0.000526656
0.000518196,0.000433005
0.000648436,0.000541833
0.00083444,0.000697258
0.000411891,0.000344176
0.002809298,0.00234745
0.002806727,0.002345301
0.000537917,0.000449483
0.001240619,0.001036662
0.000870932,0.000727751
0.000994721,0.000831189
0.002871779,0.002399659
0.000846682,0.000707487
0.000846496,0.000707332
0.00092231,0.000770682
0.001504845,0.001257448
0.000441386,0.000368822
0.000402168,0.000336051
0.000928911,0.000776198
0.00043474,0.000363268
0.000913995,0.000763734
0.000435807,0.000364161
0.000999231,0.000834957
0.000562594,0.000470104
0.000713494,0.000596196
0.000684274,0.000571779
0.000839658,0.000701618
0.000905934,0.000756999
0.002809289,0.002347442
0.00280672,0.002345295
0.000402167,0.000336051
0.001240617,0.001036659
0.000703993,0.000588257
0.000922309,0.000770681
0.000435807,0.00036416
0.000562594,0.000470104
0.000846681,0.000707486
0.001504843,0.001257447
0.000684274,0.000571779
0.002871776,0.002399656
0.000913994,0.000763733
0.001240616,0.001036659
0.001111549,0.00092881
0.001240616,0.001036659
0.000434739,0.000363268
0.000905934,0.000756998
0.000999229,0.000834956
0.00092891,0.000776197
0.00083113,0.000694492
0.000839657,0.000701618
0.000713494,0.000596195
0.002809287,0.00234744
0.002806718,0.002345294
0.000402167,0.000336051
0.00084668,0.000707486
0.000684274,0.000571779
0.001504842,0.001257446
0.000562594,0.000470103
0.000922309,0.000770681
0.001240616,0.001036659
0.000870929,0.000727749
0.002871774,0.002399655
0.000435807,0.00036416
0.000703993,0.000588256
0.000913994,0.000763733
0.000779028,0.000650956
0.000441385,0.000368822
0.000905933,0.000756998
0.002806718,0.002345293
0.002809287,0.00234744
0.000839657,0.000701618
0.00092891,0.000776197
0.000684273,0.000571779
0.000402167,0.000336051
0.000434739,0.000363268
0.000846494,0.00070733
0.001504842,0.001257446
0.000562594,0.000470103
0.00084668,0.000707486
0.000999229,0.000834956
0.000994718,0.000831186
0.001240616,0.001036659
0.000922309,0.000770681
0.002871774,0.002399654
0.000713493,0.000596195
0.000435807,0.00036416
0.002809287,0.00234744
0.002806718,0.002345293
0.000905933,0.000756998
0.000434739,0.000363268
0.000562594,0.000470103
0.000402167,0.000336051
0.000684273,0.000571779
0.001388433,0.001160175
0.00092891,0.000776197
0.000870929,0.000727749
0.00084668,0.000707486
0.001240616,0.001036659
0.000839657,0.000701618
0.000913994,0.000763733
0.000830411,0.000693892
0.00124057,0.001036621
0.002871774,0.002399654
0.00083113,0.000694492
0.000922309,0.000770681
0.001240616,0.001036659
0.000435807,0.00036416
0.000402885,0.000336651
0.000703993,0.000588256
0.002809287,0.00234744
0.000999229,0.000834956
0.002806718,0.002345293
0.000684273,0.000571779
0.000905933,0.000756998
0.000562594,0.000470103
0.000402167,0.000336051
0.002685099,0.002243669
0.000713493,0.000596195
0.00092891,0.000776197
0.000434739,0.000363268
0.000922309,0.000770681
0.000839657,0.000701618
0.000435807,0.00036416
0.002871774,0.002399654
0.00084668,0.000707486
0.000913994,0.000763733
0.000441385,0.000368822
0.002809287,0.00234744
0.001240616,0.001036659
0.000562594,0.000470103
0.000684273,0.000571779
0.002806718,0.002345293
0.001005583,0.000840265
0.001388433,0.001160175
0.000703993,0.000588256
0.000905933,0.000756998
0.000402167,0.000336051
0.000999229,0.000834956
0.000435807,0.00036416
0.002871774,0.002399654
0.000922309,0.000770681
0.000994718,0.000831186
0.000870929,0.000727749
0.00084668,0.000707486
0.000684273,0.000571779
0.001240616,0.001036659
0.000779028,0.000650956
0.000754597,0.000630542
0.002700583,0.002256607
0.000878627,0.000734181
0.002698113,0.002254543
0.000748503,0.000625449
0.000501518,0.000419068
0.000828066,0.000691932
0.000387543,0.000323831
0.001341475,0.001120936
0.000636036,0.000531471
0.000317481,0.000265287
0.000708277,0.000591836
0.00064518,0.000539112
0.000388495,0.000324626
0.002560011,0.002139145
0.000609988,0.000509706
0.000822182,0.000687015
0.000627566,0.000524395
0.000788817,0.000659135
0.000439847,0.000367536
0.000969939,0.000810481
0.000709505,0.000592862
0.000337474,0.000281993
0.002178767,0.001820578
0.001848103,0.001544274
0.000556993,0.000465423
0.000552373,0.000461562
0.001012947,0.000846419
0.000264568,0.000221073
0.000290368,0.000242631
0.000654348,0.000546773
0.00188921,0.001578624
0.000595973,0.000497995
0.000370105,0.00030926
0.000286698,0.000239564
0.000450153,0.000376147
0.001846413,0.001542862
0.000469375,0.00039221
0.000572945,0.000478753
0.001848103,0.001544274
0.000816145,0.000681971
0.000556993,0.000465423
0.000661528,0.000552772
0.000552373,0.000461562
0.000725015,0.000605823
0.000601275,0.000502425
0.000264568,0.000221073
0.000285995,0.000238977
0.000463125,0.000386987
0.000989968,0.000827217
0.000595973,0.000497995
0.00188921,0.001578624
0.000370105,0.00030926
0.000450153,0.000376147
0.000611088,0.000510625
0.000657348,0.00054928
0.000286698,0.000239564
0.000546763,0.000456875
0.001848103,0.001544274
0.000816115,0.000681946
0.001846413,0.001542862
0.000959408,0.000801681
0.00055687,0.000465321
0.00065438,0.0005468
0.000816145,0.000681971
0.000703953,0.000588223
0.000601275,0.000502425
0.000777245,0.000649466
0.000556993,0.000465423
0.000606745,0.000506996
0.000672688,0.000562098
0.000552373,0.000461562
0.000264568,0.000221073
0.000549735,0.000459359
0.002612678,0.002183153
0.000469375,0.00039221
0.000989968,0.000827217
0.00188921,0.001578624
0.000595973,0.000497995
0.000512488,0.000428235
0.000450153,0.000376147
0.000611088,0.000510625
0.000370105,0.00030926
0.000290368,0.000242631
0.000463125,0.000386987
0.001848103,0.001544274
0.000286698,0.000239564
0.001846413,0.001542862
0.000285995,0.000238977
0.000601275,0.000502425
0.000606745,0.000506996
0.000657348,0.00054928
0.000572945,0.000478753
0.000816145,0.000681971
0.000556993,0.000465423
0.000552373,0.000461562
0.00110228,0.000921065
0.000264568,0.000221073
0.000450153,0.000376147
0.00188921,0.001578624
0.000595973,0.000497995
0.000285995,0.000238977
0.000370105,0.00030926
0.000611088,0.000510625
0.000469375,0.00039221
0.001846413,0.001542862
0.001848103,0.001544274
0.000286698,0.000239564
0.000913388,0.000763227
0.000606745,0.000506996
0.000816145,0.000681971
0.000601275,0.000502425
0.000556993,0.000465423
0.000552373,0.000461562
0.000463125,0.000386987
0.00188921,0.001578624
0.000264568,0.000221073
0.000450153,0.000376147
0.000546763,0.000456875
0.000657348,0.00054928
0.000595973,0.000497995
0.000611088,0.000510625
0.000286698,0.000239564
0.000370105,0.00030926
0.001848103,0.001544274
0.001846413,0.001542862
0.00065438,0.0005468
0.000989968,0.000827217
0.000572945,0.000478753
0.00055687,0.000465321
0.000601275,0.000502425
0.000816145,0.000681971
0.000285995,0.000238977
0.000450153,0.000376147
0.000606745,0.000506996
0.000556993,0.000465423
0.000264568,0.000221073
0.000469375,0.00039221
0.00188921,0.001578624
0.00056683,0.000473643
0.000290368,0.000242631
0.00026504,0.000221467
0.000611088,0.000510625
0.000463125,0.000386987
0.000286698,0.000239564
0.000595973,0.000497995
0.000370105,0.00030926
0.000710258,0.000593491
0.001848103,0.001544274
0.001846413,0.001542862
0.000450153,0.000376147
0.000601275,0.000502425
0.000816145,0.000681971
0.000989968,0.000827217
0.000657348,0.00054928
0.000650265,0.000543361
0.00188921,0.001578624
0.000552373,0.000461562
0.000606745,0.000506996
0.000512488,0.000428235
0.000264568,0.000221073
0.000556993,0.000465423
0.001848103,0.001544274
0.000286698,0.000239564
0.000285995,0.000238977
0.000370105,0.00030926
0.000595973,0.000497995
0.001846413,0.001542862
0.000611088,0.000510625
0.000469375,0.00039221
0.000450153,0.000376147
0.000463125,0.000386987
0.000672688,0.000562098
0.000816115,0.000681946
0.000816145,0.000681971
0.00188921,0.001578624
0.000816145,0.000681971
0.001066548,0.000891207
0.000606745,0.000506996
0.000546763,0.000456875
0.000572945,0.000478753
0.000556993,0.000465423
0.000286698,0.000239564
0.000601275,0.000502425
0.000285995,0.000238977
0.001848103,0.001544274
0.000555193,0.000463919
0.00056683,0.000473643
0.000264568,0.000221073
0.000657348,0.00054928
0.000611088,0.000510625
0.001846413,0.001542862
0.000290368,0.000242631
0.000370105,0.00030926
0.000595973,0.000497995
0.00065438,0.0005468
0.00055687,0.000465321
0.000450153,0.000376147
0.000469375,0.00039221
0.00188921,0.001578624
0.000463125,0.000386987
0.000816145,0.000681971
0.001066548,0.000891207
0.00035387,0.000295694
0.000286698,0.000239564
0.000606745,0.000506996
0.001848103,0.001544274
0.000650265,0.000543361
0.000556993,0.000465423
0.000285995,0.000238977
0.000601275,0.000502425
0.000572945,0.000478753
0.000264568,0.000221073
0.000552373,0.000461562
0.000370105,0.00030926
0.001846413,0.001542862
0.000595973,0.000497995
0.000611088,0.000510625
0.00053969,0.000450965
0.000450153,0.000376147
0.000816145,0.000681971
0.000816145,0.000681971
0.000512488,0.000428235
0.000657348,0.00054928
0.00188921,0.001578624
0.000286698,0.000239564
0.000546763,0.000456875
0.000469375,0.00039221
0.000816145,0.000681971
0.000606745,0.000506996
0.000285995,0.000238977
0.001066548,0.000891207
0.000463125,0.000386987
0.000601275,0.000502425
0.001848103,0.001544274
0.000290368,0.000242631
0.000556993,0.000465423
